source,target,best_score,mean_score,weight
8pjo,7wmm,1.7360633729697796,1.2053663061297455,0.17360633729697797
7wmm,8qpz,3.760316301766629,3.427860512946745,0.3760316301766629
8qpz,7wmm,3.760316301766629,3.427860512946745,0.3760316301766629
7wmm,8rqm,1.7458036493840527,0.7985788043378146,0.17458036493840529
8rqm,7wmm,1.7458036493840527,0.7985788043378146,0.17458036493840529
7wmm,8uie,0.0836850308981138,-0.3953857320617688,0.00836850308981138
8uie,7wmm,0.0836850308981138,-0.3953857320617688,0.00836850308981138
7wmm,8zwi,13.950058284256189,13.477748727256246,1.3950058284256188
8zwi,7wmm,13.950058284256189,13.477748727256246,1.3950058284256188
7wmm,8zwj,12.158423350098689,11.637638631094347,1.2158423350098688
8zwj,7wmm,12.158423350098689,11.637638631094347,1.2158423350098688
7wmm,8zwk,7.467718051896647,7.382407815043834,0.7467718051896647
8zwk,7wmm,7.467718051896647,7.382407815043834,0.7467718051896647
7wmm,9cd9,3.183751000441561,-0.749087240259863,0.3183751000441561
9cd9,7wmm,3.183751000441561,-0.749087240259863,0.3183751000441561
7wmm,9cda,1.706765940695007,-2.26932735348822,0.1706765940695007
9cda,7wmm,1.706765940695007,-2.26932735348822,0.1706765940695007
7wmm,9euu,8.414808995027093,8.160068005580134,0.8414808995027092
9euu,7wmm,8.414808995027093,8.160068005580134,0.8414808995027092
7wmm,9ewv,4.144838413349205,3.813272236720772,0.41448384133492044
9ewv,7wmm,4.144838413349205,3.813272236720772,0.41448384133492044
7wmm,9fyp,5.130396785809241,4.685835455276032,0.5130396785809241
9fyp,7wmm,5.130396785809241,4.685835455276032,0.5130396785809241
7wmm,9ijp,11.701190603170197,11.213271363758965,1.1701190603170197
9ijp,7wmm,11.701190603170197,11.213271363758965,1.1701190603170197
7wnz,6l1t,4.474725303971118,-3.9309226070489527,0.44747253039711177
6l1t,7wnz,4.474725303971118,-3.9309226070489527,0.44747253039711177
7wnz,6osl,4.0191058458592295,3.3227251435017977,0.40191058458592294
6osl,7wnz,4.0191058458592295,3.3227251435017977,0.40191058458592294
7wnz,6osm,0.8488649079728967,0.46812658775454397,0.08488649079728967
6osm,7wnz,0.8488649079728967,0.46812658775454397,0.08488649079728967
7wnz,6ufr,1.7235543566465903,1.610180408048753,0.17235543566465902
6ufr,7wnz,1.7235543566465903,1.610180408048753,0.17235543566465902
7wnz,6xyp,8.481260165786459,2.4059916688878142,0.848126016578646
6xyp,7wnz,8.481260165786459,2.4059916688878142,0.848126016578646
7wnz,6xyq,10.835455933113218,4.06149634541262,1.0835455933113218
6xyq,7wnz,10.835455933113218,4.06149634541262,1.0835455933113218
7wnz,7ncg,0.1326025013863958,-0.09005936902566297,0.013260250138639578
7ncg,7wnz,0.1326025013863958,-0.09005936902566297,0.013260250138639578
7wnz,7ncj,2.656383103419212,1.792468124514694,0.2656383103419212
7ncj,7wnz,2.656383103419212,1.792468124514694,0.2656383103419212
7wnz,7ozh,1.2934858356577834,1.2934858356577834,0.12934858356577833
7ozh,7wnz,1.2934858356577834,1.2934858356577834,0.12934858356577833
7wnz,7uak,3.238057514944883,3.0433027408006192,0.3238057514944883
7uak,7wnz,3.238057514944883,3.0433027408006192,0.3238057514944883
7wnz,7v47,1.631459603709994,1.3008436853976837,0.1631459603709994
7v47,7wnz,1.631459603709994,1.3008436853976837,0.1631459603709994
7wnz,7v48,2.54018379721086,2.54018379721086,0.254018379721086
7v48,7wnz,2.54018379721086,2.54018379721086,0.254018379721086
7wnz,7v4d,1.7405734430444983,1.7405734430444983,0.17405734430444983
7v4d,7wnz,1.7405734430444983,1.7405734430444983,0.17405734430444983
7wnz,7wmm,4.02488597315307,4.02488597315307,0.40248859731530706
7wmm,7wnz,4.02488597315307,4.02488597315307,0.40248859731530706
7wnz,7wo0,4.443415611496574,4.233852223350326,0.4443415611496574
7wo0,7wnz,4.443415611496574,4.233852223350326,0.4443415611496574
7wnz,7xo0,3.860032754048314,3.814432062586736,0.38600327540483137
7xo0,7wnz,3.860032754048314,3.814432062586736,0.38600327540483137
7wnz,7xo1,4.714507691642846,4.423829729811491,0.47145076916428463
7xo1,7wnz,4.714507691642846,4.423829729811491,0.47145076916428463
7wnz,7xo2,2.768039570179685,2.768039570179685,0.2768039570179685
7xo2,7wnz,2.768039570179685,2.768039570179685,0.2768039570179685
7wnz,7xo3,3.575351066474564,3.575351066474564,0.3575351066474564
7xo3,7wnz,3.575351066474564,3.575351066474564,0.3575351066474564
7wnz,7yk2,2.571462518485238,2.571462518485238,0.2571462518485238
7yk2,7wnz,2.571462518485238,2.571462518485238,0.2571462518485238
7wnz,7yk8,6.215578298673474,-7.4174924917581775,0.6215578298673474
7yk8,7wnz,6.215578298673474,-7.4174924917581775,0.6215578298673474
7wnz,7ynf,5.088777640353736,5.088777640353736,0.5088777640353735
7ynf,7wnz,5.088777640353736,5.088777640353736,0.5088777640353735
7wnz,7yng,5.395070225921769,5.395070225921769,0.5395070225921769
7yng,7wnz,5.395070225921769,5.395070225921769,0.5395070225921769
7wnz,7ynl,1.402438077397826,1.402438077397826,0.1402438077397826
7ynl,7wnz,1.402438077397826,1.402438077397826,0.1402438077397826
7wnz,7ynm,4.467560544432077,4.467560544432077,0.4467560544432077
7ynm,7wnz,4.467560544432077,4.467560544432077,0.4467560544432077
7wnz,7ynn,4.547061564978839,4.159456476147071,0.45470615649788393
7ynn,7wnz,4.547061564978839,4.159456476147071,0.45470615649788393
7wnz,7yno,1.0210430350219362,0.7228199334356519,0.10210430350219361
7yno,7wnz,1.0210430350219362,0.7228199334356519,0.10210430350219361
7wnz,7ynp,6.678640451391653,6.332561048783719,0.6678640451391653
7ynp,7wnz,6.678640451391653,6.332561048783719,0.6678640451391653
7wnz,7ynq,1.969091032771288,1.408809183925184,0.1969091032771288
7ynq,7wnz,1.969091032771288,1.408809183925184,0.1969091032771288
7wnz,7ynr,2.63983166485772,2.63983166485772,0.263983166485772
7ynr,7wnz,2.63983166485772,2.63983166485772,0.263983166485772
7wnz,7yns,6.19858495267948,6.19858495267948,0.619858495267948
7yns,7wnz,6.19858495267948,6.19858495267948,0.619858495267948
7wnz,7ynt,3.146973746190252,3.146973746190252,0.3146973746190252
7ynt,7wnz,3.146973746190252,3.146973746190252,0.3146973746190252
7wnz,8cyv,0.5318851426162369,-2.2672991376778673,0.05318851426162369
8cyv,7wnz,0.5318851426162369,-2.2672991376778673,0.05318851426162369
7wnz,8h03,2.3359625989208186,2.3359625989208186,0.23359625989208185
8h03,7wnz,2.3359625989208186,2.3359625989208186,0.23359625989208185
7wnz,8h04,2.3859864319530404,2.3859864319530404,0.23859864319530405
8h04,7wnz,2.3859864319530404,2.3859864319530404,0.23859864319530405
7wnz,8hzb,1.7914868743467038,1.5863602534712327,0.17914868743467038
8hzb,7wnz,1.7914868743467038,1.5863602534712327,0.17914868743467038
7wnz,8hzc,1.082674063796424,0.5908815185786365,0.10826740637964241
8hzc,7wnz,1.082674063796424,0.5908815185786365,0.10826740637964241
7wnz,8hzs,0.9657082995203669,0.9657082995203669,0.09657082995203668
8hzs,7wnz,0.9657082995203669,0.9657082995203669,0.09657082995203668
7wnz,8pix,1.3171768916239608,1.3171768916239608,0.13171768916239607
8pix,7wnz,1.3171768916239608,1.3171768916239608,0.13171768916239607
7wnz,8pjo,3.037491156461401,2.3222784296673296,0.3037491156461401
8pjo,7wnz,3.037491156461401,2.3222784296673296,0.3037491156461401
7wnz,8uka,5.991961648749417,5.789718141395025,0.5991961648749417
8uka,7wnz,5.991961648749417,5.789718141395025,0.5991961648749417
7wnz,8zwi,5.3341792970787045,5.3341792970787045,0.5334179297078705
8zwi,7wnz,5.3341792970787045,5.3341792970787045,0.5334179297078705
7wnz,8zwj,5.141011783370194,4.966770750220583,0.5141011783370194
8zwj,7wnz,5.141011783370194,4.966770750220583,0.5141011783370194
7wnz,8zwk,7.278550723499407,6.994528139732121,0.7278550723499407
8zwk,7wnz,7.278550723499407,6.994528139732121,0.7278550723499407
7wnz,9cd9,11.127914678004272,11.127914678004272,1.1127914678004271
9cd9,7wnz,11.127914678004272,11.127914678004272,1.1127914678004271
7wnz,9euu,7.931040039247342,7.810242610674922,0.7931040039247341
9euu,7wnz,7.931040039247342,7.810242610674922,0.7931040039247341
7wnz,9ewv,1.5749302928051572,1.1086489598717264,0.15749302928051573
9ewv,7wnz,1.5749302928051572,1.1086489598717264,0.15749302928051573
7wnz,9fyp,3.651965256317372,3.118864497642289,0.3651965256317372
9fyp,7wnz,3.651965256317372,3.118864497642289,0.3651965256317372
7wnz,9ijp,3.217950441686629,3.217950441686629,0.3217950441686629
9ijp,7wnz,3.217950441686629,3.217950441686629,0.3217950441686629
7wo0,6cu7,0.4087074575083589,0.28603387780478756,0.04087074575083589
6cu7,7wo0,0.4087074575083589,0.28603387780478756,0.04087074575083589
7wo0,6l1t,3.23415821804715,-4.157868002892193,0.323415821804715
6l1t,7wo0,3.23415821804715,-4.157868002892193,0.323415821804715
7wo0,6osl,2.889547029857096,2.581008523687206,0.28895470298570963
6osl,7wo0,2.889547029857096,2.581008523687206,0.28895470298570963
7wo0,6osm,0.0257932197586114,-0.11874069386557329,0.00257932197586114
6osm,7wo0,0.0257932197586114,-0.11874069386557329,0.00257932197586114
7wo0,6rt0,6.060849376594785,4.130006859848581,0.6060849376594785
6rt0,7wo0,6.060849376594785,4.130006859848581,0.6060849376594785
7wo0,6ufr,17.431762611238383,17.09103094721586,1.7431762611238384
6ufr,7wo0,17.431762611238383,17.09103094721586,1.7431762611238384
7wo0,6xyp,4.041727729056123,-0.7990276917090497,0.40417277290561227
6xyp,7wo0,4.041727729056123,-0.7990276917090497,0.40417277290561227
7wo0,6xyq,6.893520551950893,0.8174913812711561,0.6893520551950892
6xyq,7wo0,6.893520551950893,0.8174913812711561,0.6893520551950892
7wo0,7nca,7.862073107108474,7.467315732603045,0.7862073107108474
7nca,7wo0,7.862073107108474,7.467315732603045,0.7862073107108474
7wo0,7ncg,12.313398992649716,11.810780437861721,1.2313398992649716
7ncg,7wo0,12.313398992649716,11.810780437861721,1.2313398992649716
7wo0,7ncj,13.215017684207996,5.873846959936216,1.3215017684207997
7ncj,7wo0,13.215017684207996,5.873846959936216,1.3215017684207997
7wo0,7ozh,0.8857148068966199,0.8857148068966199,0.08857148068966199
7ozh,7wo0,0.8857148068966199,0.8857148068966199,0.08857148068966199
7wo0,7uak,2.0665183583252675,1.5050650554213536,0.20665183583252675
7uak,7wo0,2.0665183583252675,1.5050650554213536,0.20665183583252675
7wo0,7v47,4.042701372812889,3.8675749443812397,0.4042701372812889
7v47,7wo0,4.042701372812889,3.8675749443812397,0.4042701372812889
7wo0,7v48,6.189803217259365,6.189803217259365,0.6189803217259364
7v48,7wo0,6.189803217259365,6.189803217259365,0.6189803217259364
7wo0,7v4b,1.2909788591522613,1.2909788591522613,0.12909788591522614
7v4b,7wo0,1.2909788591522613,1.2909788591522613,0.12909788591522614
7wo0,7wmm,1.6081265935247082,1.6081265935247082,0.16081265935247083
7wmm,7wo0,1.6081265935247082,1.6081265935247082,0.16081265935247083
7wo0,7wnz,4.753643651390955,4.753643651390955,0.47536436513909547
7wnz,7wo0,4.753643651390955,4.753643651390955,0.47536436513909547
7wo0,7xo0,10.102783926253087,9.900286366960001,1.0102783926253087
7xo0,7wo0,10.102783926253087,9.900286366960001,1.0102783926253087
7wo0,7xo1,9.95071455903899,9.825119358042821,0.9950714559038991
7xo1,7wo0,9.95071455903899,9.825119358042821,0.9950714559038991
7wo0,7xo2,10.010631138521134,10.010631138521134,1.0010631138521133
7xo2,7wo0,10.010631138521134,10.010631138521134,1.0010631138521133
7wo0,7xo3,13.16612677807182,13.16612677807182,1.316612677807182
7xo3,7wo0,13.16612677807182,13.16612677807182,1.316612677807182
7wo0,7yk2,3.659751264202528,3.659751264202528,0.36597512642025276
7yk2,7wo0,3.659751264202528,3.659751264202528,0.36597512642025276
7wo0,7yk8,4.3773007693041714,-8.930377560833398,0.43773007693041716
7yk8,7wo0,4.3773007693041714,-8.930377560833398,0.43773007693041716
7wo0,7ynf,5.352584744011896,5.352584744011896,0.5352584744011896
7ynf,7wo0,5.352584744011896,5.352584744011896,0.5352584744011896
7wo0,7yng,1.9644757757989584,1.9644757757989584,0.19644757757989584
7yng,7wo0,1.9644757757989584,1.9644757757989584,0.19644757757989584
7wo0,7ynl,1.6750642837448693,1.6750642837448693,0.16750642837448693
7ynl,7wo0,1.6750642837448693,1.6750642837448693,0.16750642837448693
7wo0,7ynm,3.261076352355739,3.261076352355739,0.3261076352355739
7ynm,7wo0,3.261076352355739,3.261076352355739,0.3261076352355739
7wo0,7ynn,3.203988706926875,3.203988706926875,0.3203988706926875
7ynn,7wo0,3.203988706926875,3.203988706926875,0.3203988706926875
7wo0,7ynp,0.8337502530618064,0.3981381612895623,0.08337502530618064
7ynp,7wo0,0.8337502530618064,0.3981381612895623,0.08337502530618064
7wo0,7yns,1.9726111401219684,1.9726111401219684,0.19726111401219684
7yns,7wo0,1.9726111401219684,1.9726111401219684,0.19726111401219684
7wo0,7ynt,0.3625096019763572,0.3625096019763572,0.03625096019763572
7ynt,7wo0,0.3625096019763572,0.3625096019763572,0.03625096019763572
7wo0,8a4l,7.653533391361316,7.31936020086123,0.7653533391361316
8a4l,7wo0,7.653533391361316,7.31936020086123,0.7653533391361316
7wo0,8ads,8.286214048017078,8.075128808443596,0.8286214048017078
8ads,7wo0,8.286214048017078,8.075128808443596,0.8286214048017078
7wo0,8aex,10.395169086078525,10.395169086078525,1.0395169086078524
8aex,7wo0,10.395169086078525,10.395169086078525,1.0395169086078524
7wo0,8cyr,2.166241171154443,2.166241171154443,0.2166241171154443
8cyr,7wo0,2.166241171154443,2.166241171154443,0.2166241171154443
7wo0,8cys,3.004878581192912,3.004878581192912,0.30048785811929124
8cys,7wo0,3.004878581192912,3.004878581192912,0.30048785811929124
7wo0,8cyt,1.4866284890600072,1.4866284890600072,0.14866284890600073
8cyt,7wo0,1.4866284890600072,1.4866284890600072,0.14866284890600073
7wo0,8cyv,1.3550143648631645,0.508101505678554,0.13550143648631646
8cyv,7wo0,1.3550143648631645,0.508101505678554,0.13550143648631646
7wo0,8cyw,0.0341117656810183,-0.35782505774264695,0.00341117656810183
8cyw,7wo0,0.0341117656810183,-0.35782505774264695,0.00341117656810183
7wo0,8cyx,0.1302413761703123,0.1302413761703123,0.013024137617031232
8cyx,7wo0,0.1302413761703123,0.1302413761703123,0.013024137617031232
7wo0,8cz1,3.441617697742993,3.441617697742993,0.3441617697742993
8cz1,7wo0,3.441617697742993,3.441617697742993,0.3441617697742993
7wo0,8cz2,4.596357052771106,4.395871842906315,0.4596357052771106
8cz2,7wo0,4.596357052771106,4.395871842906315,0.4596357052771106
7wo0,8cz3,4.012868408110504,3.653794021873408,0.40128684081105037
8cz3,7wo0,4.012868408110504,3.653794021873408,0.40128684081105037
7wo0,8h03,11.739575497606246,11.739575497606246,1.1739575497606247
8h03,7wo0,11.739575497606246,11.739575497606246,1.1739575497606247
7wo0,8h04,7.360619251600152,7.360619251600152,0.7360619251600152
8h04,7wo0,7.360619251600152,7.360619251600152,0.7360619251600152
7wo0,8jex,3.646294417523829,3.646294417523829,0.3646294417523829
8jex,7wo0,3.646294417523829,3.646294417523829,0.3646294417523829
7wo0,8pix,14.172527755412272,14.172527755412272,1.4172527755412272
8pix,7wo0,14.172527755412272,14.172527755412272,1.4172527755412272
7wo0,8pjo,15.929615760071009,15.37584891994277,1.592961576007101
8pjo,7wo0,15.929615760071009,15.37584891994277,1.592961576007101
7wo0,8uie,5.6486663521250176,5.283052880038716,0.5648666352125018
8uie,7wo0,5.6486663521250176,5.283052880038716,0.5648666352125018
7wo0,8uka,0.6040777674311669,-0.2187379352466525,0.06040777674311669
8uka,7wo0,0.6040777674311669,-0.2187379352466525,0.06040777674311669
7wo0,8zwj,3.771214176839524,3.5374828490944132,0.3771214176839524
8zwj,7wo0,3.771214176839524,3.5374828490944132,0.3771214176839524
7wo0,8zwk,3.986006651265976,3.986006651265976,0.3986006651265976
8zwk,7wo0,3.986006651265976,3.986006651265976,0.3986006651265976
7wo0,9cd9,4.427435206746617,4.427435206746617,0.4427435206746617
9cd9,7wo0,4.427435206746617,4.427435206746617,0.4427435206746617
7wo0,9euu,1.031898478790965,0.7762957497121871,0.1031898478790965
9euu,7wo0,1.031898478790965,0.7762957497121871,0.1031898478790965
7wo0,9ewv,9.185789340444682,8.964859422952456,0.9185789340444682
9ewv,7wo0,9.185789340444682,8.964859422952456,0.9185789340444682
7wo0,9fyp,16.005153045376844,15.711220335443379,1.6005153045376843
9fyp,7wo0,16.005153045376844,15.711220335443379,1.6005153045376843
7wo0,9ijp,3.242707134047905,3.242707134047905,0.3242707134047905
9ijp,7wo0,3.242707134047905,3.242707134047905,0.3242707134047905
7x83,7qvc,16.353765162137197,16.353765162137197,1.6353765162137197
7qvc,7x83,16.353765162137197,16.353765162137197,1.6353765162137197
7x83,7qvf,17.297357794426187,16.803756229955972,1.7297357794426187
7qvf,7x83,17.297357794426187,16.803756229955972,1.7297357794426187
7x83,7qwg,3.8498158389499992,3.8498158389499992,0.3849815838949999
7qwg,7x83,3.8498158389499992,3.8498158389499992,0.3849815838949999
7x83,7qwl,11.896871518819273,11.896871518819273,1.1896871518819272
7qwl,7x83,11.896871518819273,11.896871518819273,1.1896871518819272
7x83,7qwm,24.36584671957523,24.36584671957523,2.4365846719575233
7qwm,7x83,24.36584671957523,24.36584671957523,2.4365846719575233
7x83,7sar,15.68912220810537,15.569257426490907,1.568912220810537
7sar,7x83,15.68912220810537,15.569257426490907,1.568912220810537
7x83,7sas,15.217323969778889,15.209228231473432,1.5217323969778889
7sas,7x83,15.217323969778889,15.209228231473432,1.5217323969778889
7x83,7u12,16.193852923205153,16.193852923205153,1.6193852923205152
7u12,7x83,16.193852923205153,16.193852923205153,1.6193852923205152
7x83,7u13,16.5673779646472,16.5673779646472,1.65673779646472
7u13,7x83,16.5673779646472,16.5673779646472,1.65673779646472
7x83,8j7n,39.56436076267858,39.56436076267858,3.9564360762678583
8j7n,7x83,39.56436076267858,39.56436076267858,3.9564360762678583
7x83,8j7p,47.96026635566794,47.96026635566794,4.796026635566794
8j7p,7x83,47.96026635566794,47.96026635566794,4.796026635566794
7x83,8otd,17.75829367017106,17.75829367017106,1.775829367017106
8otd,7x83,17.75829367017106,17.75829367017106,1.775829367017106
7x83,8ote,8.695249452654567,8.55232478579002,0.8695249452654567
8ote,7x83,8.695249452654567,8.55232478579002,0.8695249452654567
7x83,8x5h,53.13745794448258,53.13745794448258,5.313745794448257
8x5h,7x83,53.13745794448258,53.13745794448258,5.313745794448257
7x84,7qvc,28.824846121306923,28.824846121306923,2.882484612130692
7qvc,7x84,28.824846121306923,28.824846121306923,2.882484612130692
7x84,7qvf,29.95747673425715,29.603587356622484,2.995747673425715
7qvf,7x84,29.95747673425715,29.603587356622484,2.995747673425715
7x84,7qwg,15.833667725824844,15.833667725824844,1.5833667725824845
7qwg,7x84,15.833667725824844,15.833667725824844,1.5833667725824845
7x84,7qwl,18.55238982673765,18.55238982673765,1.855238982673765
7qwl,7x84,18.55238982673765,18.55238982673765,1.855238982673765
7x84,7qwm,15.413850408928736,15.413850408928736,1.5413850408928735
7qwm,7x84,15.413850408928736,15.413850408928736,1.5413850408928735
7x84,7sar,18.14003211802083,17.931368166869547,1.814003211802083
7sar,7x84,18.14003211802083,17.931368166869547,1.814003211802083
7x84,7sas,19.280238998857897,19.22015676263571,1.9280238998857897
7sas,7x84,19.280238998857897,19.22015676263571,1.9280238998857897
7x84,7u12,21.057451912882545,21.057451912882545,2.1057451912882543
7u12,7x84,21.057451912882545,21.057451912882545,2.1057451912882543
7x84,7u13,20.58033546824009,20.58033546824009,2.058033546824009
7u13,7x84,20.58033546824009,20.58033546824009,2.058033546824009
7x84,7x83,13.896843278044086,13.896843278044086,1.3896843278044086
7x83,7x84,13.896843278044086,13.896843278044086,1.3896843278044086
7x84,8j7n,14.629055882948467,14.629055882948467,1.4629055882948467
8j7n,7x84,14.629055882948467,14.629055882948467,1.4629055882948467
7x84,8j7p,16.051547089796223,16.051547089796223,1.6051547089796223
8j7p,7x84,16.051547089796223,16.051547089796223,1.6051547089796223
7x84,8otd,28.28817291996129,28.28817291996129,2.828817291996129
8otd,7x84,28.28817291996129,28.28817291996129,2.828817291996129
7x84,8ote,22.49467924725183,21.81925929843684,2.249467924725183
8ote,7x84,22.49467924725183,21.81925929843684,2.249467924725183
7x84,8x5h,15.906944558071997,15.906944558071997,1.5906944558071996
8x5h,7x84,15.906944558071997,15.906944558071997,1.5906944558071996
7xjx,6cu7,3.024648783341438,2.904707171640233,0.3024648783341438
6cu7,7xjx,3.024648783341438,2.904707171640233,0.3024648783341438
7xjx,6h6b,1.9546454541894849,1.728821478174674,0.19546454541894848
6h6b,7xjx,1.9546454541894849,1.728821478174674,0.19546454541894848
7xjx,6osj,2.6056681690873305,1.9509729720215034,0.26056681690873307
6osj,7xjx,2.6056681690873305,1.9509729720215034,0.26056681690873307
7xjx,6osl,1.8108101204334444,1.7011206788140936,0.18108101204334442
6osl,7xjx,1.8108101204334444,1.7011206788140936,0.18108101204334442
7xjx,7ncj,0.2703223169966907,-0.6247163942978616,0.02703223169966907
7ncj,7xjx,0.2703223169966907,-0.6247163942978616,0.02703223169966907
7xjx,7uak,1.819302599176644,1.5085944544412981,0.1819302599176644
7uak,7xjx,1.819302599176644,1.5085944544412981,0.1819302599176644
7xjx,7wmm,2.271580403981297,2.271580403981297,0.2271580403981297
7wmm,7xjx,2.271580403981297,2.271580403981297,0.2271580403981297
7xjx,7xo1,0.4238361635564029,0.15746431603510883,0.042383616355640294
7xo1,7xjx,0.4238361635564029,0.15746431603510883,0.042383616355640294
7xjx,7yk2,8.70702554915801,8.70702554915801,0.870702554915801
7yk2,7xjx,8.70702554915801,8.70702554915801,0.870702554915801
7xjx,7yk8,4.231520758938677,-8.344168666461249,0.4231520758938677
7yk8,7xjx,4.231520758938677,-8.344168666461249,0.4231520758938677
7xjx,7ynf,7.918779520317475,7.43373871552209,0.7918779520317475
7ynf,7xjx,7.918779520317475,7.43373871552209,0.7918779520317475
7xjx,7yng,6.631513336315039,6.4756699799690765,0.6631513336315039
7yng,7xjx,6.631513336315039,6.4756699799690765,0.6631513336315039
7xjx,7ynl,3.642761297593133,3.642761297593133,0.3642761297593133
7ynl,7xjx,3.642761297593133,3.642761297593133,0.3642761297593133
7xjx,7ynm,3.0987726725539537,3.0987726725539537,0.3098772672553954
7ynm,7xjx,3.0987726725539537,3.0987726725539537,0.3098772672553954
7xjx,7ynn,4.278867722655109,3.9355183636067124,0.4278867722655109
7ynn,7xjx,4.278867722655109,3.9355183636067124,0.4278867722655109
7xjx,7yno,8.039132032471402,7.859765379059823,0.8039132032471402
7yno,7xjx,8.039132032471402,7.859765379059823,0.8039132032471402
7xjx,7ynp,1.8416963136751456,1.8033113577922082,0.18416963136751457
7ynp,7xjx,1.8416963136751456,1.8033113577922082,0.18416963136751457
7xjx,7ynq,7.48282251242549,7.407818981893929,0.748282251242549
7ynq,7xjx,7.48282251242549,7.407818981893929,0.748282251242549
7xjx,7ynr,5.361623876861757,5.361623876861757,0.5361623876861757
7ynr,7xjx,5.361623876861757,5.361623876861757,0.5361623876861757
7xjx,7yns,5.277520399349184,5.277520399349184,0.5277520399349184
7yns,7xjx,5.277520399349184,5.277520399349184,0.5277520399349184
7xjx,7ynt,3.1264424744541173,3.1264424744541173,0.31264424744541175
7ynt,7xjx,3.1264424744541173,3.1264424744541173,0.31264424744541175
7xjx,8ceb,3.2090659344948618,3.057762614065446,0.3209065934494862
8ceb,7xjx,3.2090659344948618,3.057762614065446,0.3209065934494862
7xjx,8h04,0.2071168430864216,-0.05289821436342857,0.020711684308642158
8h04,7xjx,0.2071168430864216,-0.05289821436342857,0.020711684308642158
7xjx,8hzb,5.428156957815176,5.172270132824694,0.5428156957815176
8hzb,7xjx,5.428156957815176,5.172270132824694,0.5428156957815176
7xjx,8qpz,2.0787743512964987,2.0787743512964987,0.20787743512964987
8qpz,7xjx,2.0787743512964987,2.0787743512964987,0.20787743512964987
7xjx,8zwh,0.243642181411435,0.243642181411435,0.0243642181411435
8zwh,7xjx,0.243642181411435,0.243642181411435,0.0243642181411435
7xjx,8zwi,3.6424823201436807,3.6424823201436807,0.36424823201436807
8zwi,7xjx,3.6424823201436807,3.6424823201436807,0.36424823201436807
7xjx,8zwj,14.08224473362464,13.60445681820039,1.408224473362464
8zwj,7xjx,14.08224473362464,13.60445681820039,1.408224473362464
7xjx,8zwk,6.44994293784371,6.21813173632177,0.644994293784371
8zwk,7xjx,6.44994293784371,6.21813173632177,0.644994293784371
7xjx,9fyp,1.957264902102312,1.3192220317367498,0.1957264902102312
9fyp,7xjx,1.957264902102312,1.3192220317367498,0.1957264902102312
7xjx,9ijp,8.483790982049717,8.483790982049717,0.8483790982049717
9ijp,7xjx,8.483790982049717,8.483790982049717,0.8483790982049717
7xo0,6cu7,2.83529672881621,2.222045592924502,0.283529672881621
6cu7,7xo0,2.83529672881621,2.222045592924502,0.283529672881621
7xo0,6l1t,4.404842572090031,-3.3271536786547093,0.4404842572090031
6l1t,7xo0,4.404842572090031,-3.3271536786547093,0.4404842572090031
7xo0,6osl,0.9477741328606264,0.8949729802248543,0.09477741328606264
6osl,7xo0,0.9477741328606264,0.8949729802248543,0.09477741328606264
7xo0,6osm,1.0574702280254389,0.6852060515420533,0.10574702280254389
6osm,7xo0,1.0574702280254389,0.6852060515420533,0.10574702280254389
7xo0,6rt0,6.158194418979018,4.451766783289212,0.6158194418979017
6rt0,7xo0,6.158194418979018,4.451766783289212,0.6158194418979017
7xo0,6sst,1.0523109520045202,0.9563623931191795,0.10523109520045201
6sst,7xo0,1.0523109520045202,0.9563623931191795,0.10523109520045201
7xo0,6ufr,10.108161882900674,9.979858635498738,1.0108161882900675
6ufr,7xo0,10.108161882900674,9.979858635498738,1.0108161882900675
7xo0,6xyp,1.979607532957254,-1.6815318471947889,0.1979607532957254
6xyp,7xo0,1.979607532957254,-1.6815318471947889,0.1979607532957254
7xo0,6xyq,3.9741349598942457,-1.2990476891020242,0.39741349598942455
6xyq,7xo0,3.9741349598942457,-1.2990476891020242,0.39741349598942455
7xo0,7nca,6.925065634216784,6.500726297219977,0.6925065634216784
7nca,7xo0,6.925065634216784,6.500726297219977,0.6925065634216784
7xo0,7ncg,12.527862256243193,12.415946967494307,1.2527862256243192
7ncg,7xo0,12.527862256243193,12.415946967494307,1.2527862256243192
7xo0,7ncj,10.766444683547991,4.9264644790986365,1.076644468354799
7ncj,7xo0,10.766444683547991,4.9264644790986365,1.076644468354799
7xo0,7ozg,1.2777907946918776,1.2777907946918776,0.12777907946918776
7ozg,7xo0,1.2777907946918776,1.2777907946918776,0.12777907946918776
7xo0,7ozh,5.545914073625265,5.545914073625265,0.5545914073625264
7ozh,7xo0,5.545914073625265,5.545914073625265,0.5545914073625264
7xo0,7uak,1.9346346802916996,1.7718694411737144,0.19346346802916997
7uak,7xo0,1.9346346802916996,1.7718694411737144,0.19346346802916997
7xo0,7v47,13.4288140439482,13.4288140439482,1.34288140439482
7v47,7xo0,13.4288140439482,13.4288140439482,1.34288140439482
7xo0,7v48,12.324656081273996,12.324656081273996,1.2324656081273997
7v48,7xo0,12.324656081273996,12.324656081273996,1.2324656081273997
7xo0,7wmm,2.862543411476709,2.862543411476709,0.2862543411476709
7wmm,7xo0,2.862543411476709,2.862543411476709,0.2862543411476709
7xo0,7wnz,3.9198046101589785,3.9198046101589785,0.39198046101589784
7wnz,7xo0,3.9198046101589785,3.9198046101589785,0.39198046101589784
7xo0,7wo0,9.996484821855011,9.996484821855011,0.9996484821855012
